
==============================
REPLAN_ID,1
==============================
t,x,y,z,vx,vy,vz,ax,ay,az
23.83,-0.757507,5.52249,0.831332,-0.0968196,0.612524,0.0316595,0.0477204,0.0357509,-0.0215913
23.84,-0.758473,5.52862,0.831648,-0.0963426,0.612875,0.0314427,0.0476806,0.0345889,-0.0217726
23.85,-0.759434,5.53475,0.831961,-0.095866,0.613216,0.0312241,0.0476407,0.0334269,-0.0219539
23.86,-0.76039,5.54088,0.832272,-0.0953898,0.613544,0.0310036,0.0476008,0.0322649,-0.0221352
23.87,-0.761341,5.54702,0.832581,-0.094914,0.613861,0.0307814,0.047561,0.0311029,-0.0223165
23.88,-0.762288,5.55316,0.832888,-0.0944386,0.614166,0.0305573,0.0475211,0.0299409,-0.0224978
23.89,-0.76323,5.5593,0.833192,-0.0939636,0.61446,0.0303314,0.0474812,0.028779,-0.0226791
23.9,-0.764167,5.56545,0.833494,-0.093489,0.614742,0.0301037,0.0474414,0.027617,-0.0228604
23.91,-0.7651,5.5716,0.833794,-0.0930148,0.615012,0.0298742,0.0474015,0.026455,-0.0230417
23.92,-0.766028,5.57775,0.834092,-0.0925409,0.615271,0.0296429,0.0473616,0.025293,-0.023223
23.93,-0.766951,5.5839,0.834387,-0.0920675,0.615518,0.0294098,0.0473218,0.024131,-0.0234043
23.94,-0.767869,5.59006,0.83468,-0.0915945,0.615753,0.0291748,0.0472819,0.022969,-0.0235856
23.95,-0.768783,5.59622,0.834971,-0.0911219,0.615977,0.028938,0.0472421,0.021807,-0.0237669
23.96,-0.769691,5.60238,0.835259,-0.0906497,0.61619,0.0286995,0.0472022,0.020645,-0.0239482
23.97,-0.770596,5.60854,0.835545,-0.0901778,0.61639,0.0284591,0.0471623,0.019483,-0.0241295
23.98,-0.771495,5.61471,0.835828,-0.0897064,0.616579,0.0282169,0.0471225,0.018321,-0.0243108
23.99,-0.77239,5.62088,0.836109,-0.0892354,0.616757,0.0279729,0.0470826,0.017159,-0.0244921
24,-0.77328,5.62704,0.836388,-0.0887648,0.616922,0.027727,0.0470427,0.015997,-0.0246734
24.01,-0.774165,5.63321,0.836664,-0.0882945,0.617077,0.0274794,0.0470029,0.014835,-0.0248547
24.02,-0.775046,5.63939,0.836937,-0.0878247,0.617219,0.0272299,0.046963,0.013673,-0.025036
24.03,-0.775922,5.64556,0.837208,-0.0873553,0.61735,0.0269787,0.0469231,0.012511,-0.0252173
24.04,-0.776793,5.65173,0.837477,-0.0868863,0.617469,0.0267256,0.0468833,0.011349,-0.0253986
24.05,-0.777659,5.65791,0.837743,-0.0864176,0.617577,0.0264707,0.0468434,0.010187,-0.0255799
24.06,-0.778521,5.66408,0.838006,-0.0859494,0.617673,0.026214,0.0468035,0.00902502,-0.0257612
24.07,-0.778628,5.66486,0.838039,-0.0858909,0.617684,0.0261818,0.0467986,0.00887988,-0.0257838
24.08,-0.779485,5.67103,0.838299,-0.0854296,0.61777,0.0259278,0.0454762,0.00824973,-0.0250152
24.09,-0.780337,5.67721,0.838557,-0.0849814,0.617849,0.0256815,0.0441539,0.00761958,-0.0242466
24.1,-0.781185,5.68339,0.838813,-0.0845465,0.617922,0.0254429,0.0428316,0.00698943,-0.0234779
24.11,-0.782028,5.68957,0.839066,-0.0841248,0.617989,0.0252119,0.0415093,0.00635927,-0.0227093
24.12,-0.782867,5.69575,0.839317,-0.0837163,0.618049,0.0249887,0.0401869,0.00572912,-0.0219407
24.13,-0.783702,5.70193,0.839566,-0.083321,0.618104,0.0247731,0.0388646,0.00509897,-0.021172
24.14,-0.784534,5.70811,0.839813,-0.082939,0.618151,0.0245653,0.0375423,0.00446882,-0.0204034
24.15,-0.785361,5.71429,0.840057,-0.0825702,0.618193,0.0243651,0.03622,0.00383867,-0.0196348
24.16,-0.786185,5.72047,0.8403,-0.0822146,0.618228,0.0241726,0.0348976,0.00320851,-0.0188661
24.17,-0.787006,5.72666,0.840541,-0.0818722,0.618257,0.0239877,0.0335753,0.00257836,-0.0180975
24.18,-0.787823,5.73284,0.84078,-0.0815431,0.61828,0.0238106,0.032253,0.00194821,-0.0173289
24.19,-0.788636,5.73902,0.841017,-0.0812272,0.618296,0.0236412,0.0309307,0.00131806,-0.0165602
24.2,-0.789447,5.74521,0.841253,-0.0809245,0.618306,0.0234794,0.0296083,0.000687905,-0.0157916
24.21,-0.790255,5.75139,0.841487,-0.080635,0.61831,0.0233253,0.028286,5.77523e-05,-0.015023
24.22,-0.79106,5.75757,0.841719,-0.0803588,0.618307,0.0231789,0.0269637,-0.0005724,-0.0142543
24.23,-0.791862,5.76376,0.84195,-0.0800957,0.618298,0.0230402,0.0256414,-0.00120255,-0.0134857
24.24,-0.792662,5.76994,0.84218,-0.0798459,0.618283,0.0229092,0.024319,-0.0018327,-0.0127171
24.25,-0.793459,5.77612,0.842409,-0.0796094,0.618262,0.0227859,0.0229967,-0.00246286,-0.0119484
24.26,-0.794254,5.7823,0.842636,-0.079386,0.618234,0.0226703,0.0216744,-0.00309301,-0.0111798
24.27,-0.795047,5.78849,0.842862,-0.0791759,0.6182,0.0225623,0.0203521,-0.00372316,-0.0104111
24.28,-0.795838,5.79467,0.843087,-0.078979,0.618159,0.022462,0.0190297,-0.00435331,-0.00964251
24.29,-0.796627,5.80085,0.843311,-0.0787953,0.618113,0.0223695,0.0177074,-0.00498347,-0.00887388
24.3,-0.797414,5.80703,0.843534,-0.0786248,0.61806,0.0222846,0.0163851,-0.00561362,-0.00810524
24.31,-0.798199,5.81321,0.843757,-0.0784676,0.618001,0.0222074,0.0150628,-0.00624377,-0.00733661
24.32,-0.798983,5.81939,0.843979,-0.0783236,0.617935,0.0221378,0.0137404,-0.00687392,-0.00656797
24.33,-0.799766,5.82557,0.8442,-0.0781928,0.617863,0.022076,0.0124181,-0.00750407,-0.00579933
24.34,-0.800547,5.83175,0.84442,-0.0780752,0.617785,0.0220218,0.0110958,-0.00813423,-0.0050307
24.35,-0.801327,5.83792,0.84464,-0.0779708,0.6177,0.0219754,0.00977346,-0.00876438,-0.00426206
24.36,-0.802106,5.8441,0.84486,-0.0778797,0.61761,0.0219366,0.00845113,-0.00939453,-0.00349343
24.37,-0.802885,5.85028,0.845079,-0.0778018,0.617512,0.0219055,0.00712881,-0.0100247,-0.00272479
24.38,-0.803663,5.85645,0.845298,-0.0777372,0.617409,0.0218821,0.00580648,-0.0106548,-0.00195616
24.39,-0.80444,5.86262,0.845517,-0.0776857,0.617299,0.0218664,0.00448416,-0.011285,-0.00118752
24.4,-0.805216,5.8688,0.845735,-0.0776475,0.617183,0.0218584,0.00316183,-0.0119151,-0.000418889
24.41,-0.805993,5.87497,0.845954,-0.0776225,0.617061,0.021858,0.00183951,-0.0125453,0.000349746
24.42,-0.806769,5.88114,0.846172,-0.0776107,0.616932,0.0218654,0.000517182,-0.0131754,0.00111838
24.43,-0.807545,5.88731,0.846391,-0.0776121,0.616798,0.0218804,-0.000805143,-0.0138056,0.00188702
24.44,-0.807829,5.88956,0.846471,-0.0776159,0.616747,0.0218878,-0.00128868,-0.014036,0.00216808
24.45,-0.808605,5.89573,0.84669,-0.0776253,0.616597,0.0219119,-0.000572609,-0.0158825,0.00264918
24.46,-0.809381,5.90189,0.846909,-0.0776274,0.616429,0.0219408,0.000143459,-0.0177291,0.00313027
24.47,-0.810157,5.90806,0.847129,-0.0776224,0.616242,0.0219745,0.000859526,-0.0195756,0.00361137
24.48,-0.810934,5.91422,0.847349,-0.0776102,0.616037,0.022013,0.00157559,-0.0214221,0.00409246
24.49,-0.81171,5.92038,0.847569,-0.0775909,0.615814,0.0220563,0.00229166,-0.0232686,0.00457355
24.5,-0.812485,5.92654,0.84779,-0.0775644,0.615572,0.0221045,0.00300773,-0.0251151,0.00505465
24.51,-0.813261,5.93269,0.848011,-0.0775307,0.615312,0.0221574,0.0037238,-0.0269616,0.00553574
24.52,-0.814036,5.93884,0.848233,-0.0774899,0.615033,0.0222152,0.00443986,-0.0288082,0.00601684
24.53,-0.814811,5.94499,0.848456,-0.0774419,0.614736,0.0222778,0.00515593,-0.0306547,0.00649793
24.54,-0.815585,5.95114,0.848679,-0.0773868,0.61442,0.0223451,0.005872,-0.0325012,0.00697903
24.55,-0.816358,5.95728,0.848903,-0.0773245,0.614086,0.0224173,0.00658807,-0.0343477,0.00746012
24.56,-0.817131,5.96342,0.849127,-0.077255,0.613733,0.0224943,0.00730413,-0.0361942,0.00794122
24.57,-0.817903,5.96955,0.849353,-0.0771784,0.613362,0.0225762,0.0080202,-0.0380407,0.00842231
24.58,-0.818675,5.97568,0.849579,-0.0770946,0.612972,0.0226628,0.00873627,-0.0398873,0.0089034
24.59,-0.819445,5.98181,0.849806,-0.0770037,0.612564,0.0227542,0.00945234,-0.0417338,0.0093845
24.6,-0.820215,5.98794,0.850034,-0.0769056,0.612137,0.0228505,0.0101684,-0.0435803,0.00986559
24.61,-0.820983,5.99406,0.850263,-0.0768003,0.611692,0.0229515,0.0108845,-0.0454268,0.0103467
24.62,-0.821751,6.00017,0.850493,-0.0766879,0.611229,0.0230574,0.0116005,-0.0472733,0.0108278
24.63,-0.822517,6.00628,0.850724,-0.0765683,0.610747,0.0231681,0.0123166,-0.0491198,0.0113089
24.64,-0.823282,6.01238,0.850956,-0.0764415,0.610246,0.0232836,0.0130327,-0.0509664,0.01179
24.65,-0.824046,6.01848,0.85119,-0.0763076,0.609728,0.0234039,0.0137487,-0.0528129,0.0122711
24.66,-0.824808,6.02458,0.851424,-0.0761666,0.60919,0.023529,0.0144648,-0.0546594,0.0127522
24.67,-0.825569,6.03067,0.85166,-0.0760183,0.608634,0.0236589,0.0151809,-0.0565059,0.0132333
24.68,-0.826329,6.03675,0.851898,-0.075863,0.60806,0.0237937,0.0158969,-0.0583524,0.0137143
24.69,-0.827086,6.04283,0.852136,-0.0757004,0.607467,0.0239332,0.016613,-0.0601989,0.0141954
24.7,-0.827843,6.0489,0.852376,-0.0755307,0.606856,0.0240776,0.0173291,-0.0620455,0.0146765
24.71,-0.828597,6.05497,0.852618,-0.0753538,0.606226,0.0242268,0.0180451,-0.063892,0.0151576
24.72,-0.82935,6.06103,0.852861,-0.0751698,0.605578,0.0243807,0.0187612,-0.0657385,0.0156387
24.73,-0.8301,6.06708,0.853105,-0.0749786,0.604912,0.0245395,0.0194773,-0.067585,0.0161198
24.74,-0.830849,6.07312,0.853352,-0.0747802,0.604227,0.0247031,0.0201933,-0.0694315,0.0166009
24.75,-0.831596,6.07916,0.853599,-0.0745747,0.603523,0.0248716,0.0209094,-0.071278,0.017082
24.76,-0.832341,6.08519,0.853849,-0.0743621,0.602801,0.0250448,0.0216255,-0.0731246,0.0175631
24.77,-0.833083,6.09122,0.8541,-0.0741422,0.60206,0.0252228,0.0223416,-0.0749711,0.0180442
24.78,-0.833824,6.09724,0.854353,-0.0739152,0.601302,0.0254057,0.0230576,-0.0768176,0.0185253
24.79,-0.834561,6.10324,0.854608,-0.0736811,0.600524,0.0255933,0.0237737,-0.0786641,0.0190064
24.8,-0.835297,6.10925,0.854865,-0.0734398,0.599728,0.0257858,0.0244898,-0.0805106,0.0194875
24.81,-0.835664,6.11224,0.854994,-0.0733165,0.599324,0.0258838,0.0248475,-0.0814333,0.0197279
24.82,-0.836396,6.11823,0.855254,-0.0730695,0.598515,0.0260787,0.0245416,-0.0803079,0.0192609
24.83,-0.837125,6.12421,0.855516,-0.0728257,0.597718,0.026269,0.0242357,-0.0791826,0.018794
24.84,-0.837852,6.13018,0.85578,-0.0725848,0.596931,0.0264546,0.0239298,-0.0780573,0.0183271
24.85,-0.838577,6.13615,0.856045,-0.0723471,0.596156,0.0266355,0.0236238,-0.0769319,0.0178601
24.86,-0.839299,6.14211,0.856312,-0.0721124,0.595393,0.0268118,0.0233179,-0.0758066,0.0173932
24.87,-0.840019,6.14806,0.856581,-0.0718807,0.59464,0.0269834,0.023012,-0.0746813,0.0169263
24.88,-0.840737,6.154,0.856852,-0.0716521,0.593899,0.0271503,0.0227061,-0.073556,0.0164593
24.89,-0.841452,6.15994,0.857124,-0.0714266,0.593169,0.0273126,0.0224001,-0.0724306,0.0159924
24.9,-0.842165,6.16586,0.857398,-0.0712041,0.59245,0.0274702,0.0220942,-0.0713053,0.0155255
24.91,-0.842876,6.17179,0.857674,-0.0709847,0.591743,0.0276231,0.0217883,-0.07018,0.0150585
24.92,-0.843585,6.1777,0.857951,-0.0707683,0.591047,0.0277713,0.0214824,-0.0690546,0.0145916
24.93,-0.844292,6.18361,0.858229,-0.0705551,0.590362,0.0279149,0.0211764,-0.0679293,0.0141247
24.94,-0.844996,6.18951,0.858509,-0.0703448,0.589688,0.0280538,0.0208705,-0.066804,0.0136577
24.95,-0.845699,6.1954,0.85879,-0.0701376,0.589026,0.0281881,0.0205646,-0.0656786,0.0131908
24.96,-0.846399,6.20129,0.859073,-0.0699335,0.588375,0.0283176,0.0202587,-0.0645533,0.0127239
24.97,-0.847097,6.20717,0.859356,-0.0697325,0.587735,0.0284425,0.0199527,-0.063428,0.0122569
24.98,-0.847794,6.21304,0.859642,-0.0695345,0.587106,0.0285628,0.0196468,-0.0623026,0.01179
24.99,-0.848488,6.21891,0.859928,-0.0693395,0.586489,0.0286783,0.0193409,-0.0611773,0.011323
25,-0.84918,6.22477,0.860215,-0.0691477,0.585883,0.0287892,0.019035,-0.060052,0.0108561
25.01,-0.849871,6.23063,0.860503,-0.0689588,0.585288,0.0288955,0.018729,-0.0589266,0.0103892
25.02,-0.85056,6.23648,0.860793,-0.0687731,0.584704,0.028997,0.0184231,-0.0578013,0.00992224
25.03,-0.851246,6.24232,0.861083,-0.0685904,0.584132,0.0290939,0.0181172,-0.056676,0.00945531
25.04,-0.851931,6.24816,0.861375,-0.0684107,0.583571,0.0291861,0.0178113,-0.0555506,0.00898837
25.05,-0.852615,6.25399,0.861667,-0.0682341,0.583021,0.0292737,0.0175053,-0.0544253,0.00852144
25.06,-0.853296,6.25982,0.86196,-0.0680606,0.582482,0.0293566,0.0171994,-0.0533,0.0080545
25.07,-0.853976,6.26564,0.862254,-0.0678902,0.581955,0.0294348,0.0168935,-0.0521746,0.00758757
25.08,-0.854654,6.27146,0.862549,-0.0677228,0.581439,0.0295083,0.0165876,-0.0510493,0.00712064
25.09,-0.85533,6.27727,0.862844,-0.0675584,0.580934,0.0295772,0.0162816,-0.049924,0.0066537
25.1,-0.856005,6.28308,0.86314,-0.0673971,0.58044,0.0296414,0.0159757,-0.0487987,0.00618677
25.11,-0.856678,6.28888,0.863437,-0.0672389,0.579958,0.0297009,0.0156698,-0.0476733,0.00571983
25.12,-0.85735,6.29468,0.863734,-0.0670837,0.579487,0.0297558,0.0153639,-0.046548,0.0052529
25.13,-0.85802,6.30047,0.864032,-0.0669316,0.579027,0.029806,0.0150579,-0.0454227,0.00478596
25.14,-0.858688,6.30626,0.864331,-0.0667826,0.578578,0.0298515,0.014752,-0.0442973,0.00431903
25.15,-0.859356,6.31204,0.864629,-0.0666366,0.578141,0.0298924,0.0144461,-0.043172,0.00385209
25.16,-0.860021,6.31782,0.864928,-0.0664936,0.577715,0.0299285,0.0141402,-0.0420467,0.00338516
25.17,-0.860685,6.3236,0.865228,-0.0663538,0.5773,0.0299601,0.0138342,-0.0409213,0.00291822
25.18,-0.861348,6.32937,0.865528,-0.066217,0.576896,0.0299869,0.0135283,-0.039796,0.00245129
25.19,-0.86201,6.33513,0.865828,-0.0660832,0.576504,0.0300091,0.0132224,-0.0386707,0.00198435
25.2,-0.86267,6.3409,0.866128,-0.0659525,0.576123,0.0300266,0.0129165,-0.0375453,0.00151742
25.21,-0.863329,6.34666,0.866428,-0.0658249,0.575753,0.0300394,0.0126105,-0.03642,0.00105049
25.22,-0.863986,6.35241,0.866729,-0.0657003,0.575394,0.0300476,0.0123046,-0.0352947,0.000583551
25.23,-0.864643,6.35816,0.867029,-0.0655788,0.575047,0.0300511,0.0119987,-0.0341693,0.000116616
25.24,-0.865298,6.36391,0.86733,-0.0654603,0.574711,0.0300499,0.0116928,-0.033044,-0.000350318
25.25,-0.865952,6.36966,0.86763,-0.0653449,0.574386,0.0300441,0.0113868,-0.0319187,-0.000817253
25.26,-0.866605,6.3754,0.86793,-0.0652326,0.574073,0.0300336,0.0110809,-0.0307933,-0.00128419
25.27,-0.867257,6.38114,0.868231,-0.0651233,0.57377,0.0300184,0.010775,-0.029668,-0.00175112
25.28,-0.867907,6.38688,0.868531,-0.0650171,0.573479,0.0299986,0.0104691,-0.0285427,-0.00221806
25.29,-0.868557,6.39261,0.868831,-0.0649139,0.5732,0.0299741,0.0101631,-0.0274173,-0.00268499
25.3,-0.869206,6.39834,0.86913,-0.0648138,0.572931,0.0299449,0.0098572,-0.026292,-0.00315193
25.31,-0.869853,6.40407,0.86943,-0.0647168,0.572674,0.029911,0.00955128,-0.0251667,-0.00361886
25.32,-0.8705,6.40979,0.869728,-0.0646228,0.572428,0.0298725,0.00924535,-0.0240414,-0.00408579
25.33,-0.870567,6.41039,0.869759,-0.0646132,0.572403,0.0298682,0.00921369,-0.0239249,-0.00413412
25.34,-0.871213,6.41611,0.870058,-0.0645189,0.572165,0.0298287,0.00965884,-0.023613,-0.00376619
25.35,-0.871857,6.42183,0.870356,-0.0644201,0.571931,0.0297929,0.010104,-0.0233012,-0.00339826
25.36,-0.872501,6.42755,0.870654,-0.0643168,0.571699,0.0297608,0.0105491,-0.0229893,-0.00303033
25.37,-0.873144,6.43326,0.870951,-0.0642091,0.571471,0.0297323,0.0109943,-0.0226775,-0.00266239
25.38,-0.873785,6.43898,0.871248,-0.0640969,0.571246,0.0297075,0.0114395,-0.0223656,-0.00229446
25.39,-0.874426,6.44469,0.871545,-0.0639803,0.571023,0.0296864,0.0118846,-0.0220538,-0.00192653
25.4,-0.875065,6.4504,0.871842,-0.0638592,0.570804,0.029669,0.0123298,-0.0217419,-0.00155859
25.41,-0.875703,6.4561,0.872139,-0.0637337,0.570589,0.0296552,0.0127749,-0.0214301,-0.00119066
25.42,-0.876339,6.46181,0.872435,-0.0636037,0.570376,0.0296452,0.0132201,-0.0211182,-0.000822726
25.43,-0.876975,6.46751,0.872732,-0.0634693,0.570166,0.0296388,0.0136652,-0.0208064,-0.000454793
25.44,-0.877609,6.47321,0.873028,-0.0633304,0.56996,0.0296361,0.0141104,-0.0204945,-8.68599e-05
25.45,-0.878241,6.47891,0.873324,-0.0631871,0.569756,0.0296371,0.0145555,-0.0201827,0.000281073
25.46,-0.878873,6.48461,0.873621,-0.0630393,0.569556,0.0296417,0.0150007,-0.0198708,0.000649006
25.47,-0.879502,6.4903,0.873917,-0.0628871,0.569359,0.02965,0.0154458,-0.019559,0.00101694
25.48,-0.88013,6.496,0.874214,-0.0627304,0.569165,0.029662,0.015891,-0.0192471,0.00138487
25.49,-0.880757,6.50169,0.87451,-0.0625693,0.568974,0.0296777,0.0163362,-0.0189353,0.00175281
25.5,-0.881382,6.50737,0.874807,-0.0624037,0.568786,0.0296971,0.0167813,-0.0186234,0.00212074
25.51,-0.882005,6.51306,0.875104,-0.0622336,0.568602,0.0297202,0.0172265,-0.0183116,0.00248867
25.52,-0.882626,6.51875,0.875402,-0.0620591,0.56842,0.0297469,0.0176716,-0.0179997,0.00285661
25.53,-0.883246,6.52443,0.875699,-0.0618802,0.568242,0.0297773,0.0181168,-0.0176879,0.00322454
25.54,-0.883864,6.53011,0.875997,-0.0616968,0.568066,0.0298114,0.0185619,-0.017376,0.00359247
25.55,-0.88448,6.53579,0.876296,-0.061509,0.567894,0.0298491,0.0190071,-0.0170642,0.0039604
25.56,-0.885094,6.54147,0.876594,-0.0613167,0.567725,0.0298906,0.0194522,-0.0167523,0.00432834
25.57,-0.885706,6.54715,0.876893,-0.0611199,0.567559,0.0299357,0.0198974,-0.0164405,0.00469627
25.58,-0.886316,6.55282,0.877193,-0.0609187,0.567396,0.0299845,0.0203425,-0.0161286,0.0050642
25.59,-0.886925,6.55849,0.877493,-0.0607131,0.567236,0.030037,0.0207877,-0.0158167,0.00543214
25.6,-0.887531,6.56417,0.877794,-0.060503,0.56708,0.0300931,0.0212328,-0.0155049,0.00580007
25.61,-0.888135,6.56984,0.878095,-0.0602884,0.566926,0.030153,0.021678,-0.015193,0.006168
25.62,-0.888736,6.5755,0.878397,-0.0600694,0.566776,0.0302165,0.0221232,-0.0148812,0.00653594
25.63,-0.889336,6.58117,0.878699,-0.0598459,0.566629,0.0302837,0.0225683,-0.0145693,0.00690387
25.64,-0.889933,6.58684,0.879003,-0.059618,0.566485,0.0303546,0.0230135,-0.0142575,0.0072718
25.65,-0.890528,6.5925,0.879306,-0.0593857,0.566344,0.0304291,0.0234586,-0.0139456,0.00763974
25.66,-0.891121,6.59816,0.879611,-0.0591489,0.566206,0.0305074,0.0239038,-0.0136338,0.00800767
25.67,-0.891711,6.60382,0.879917,-0.0589076,0.566071,0.0305893,0.0243489,-0.0133219,0.0083756
25.68,-0.892299,6.60948,0.880223,-0.0586619,0.565939,0.0306749,0.0247941,-0.0130101,0.00874354
25.69,-0.892885,6.61514,0.88053,-0.0584117,0.565811,0.0307642,0.0252392,-0.0126982,0.00911147
25.7,-0.893467,6.6208,0.880838,-0.0581571,0.565685,0.0308571,0.0256844,-0.0123864,0.0094794
25.71,-0.894048,6.62646,0.881147,-0.057898,0.565563,0.0309538,0.0261295,-0.0120745,0.00984734
25.72,-0.894625,6.63211,0.881457,-0.0576345,0.565444,0.0310541,0.0265747,-0.0117627,0.0102153
25.73,-0.8952,6.63777,0.881768,-0.0573665,0.565328,0.0311581,0.0270199,-0.0114508,0.0105832
25.74,-0.895773,6.64342,0.882081,-0.0570941,0.565215,0.0312657,0.027465,-0.011139,0.0109511
25.75,-0.896342,6.64907,0.882394,-0.0568172,0.565105,0.0313771,0.0279102,-0.0108271,0.0113191
25.76,-0.896909,6.65472,0.882708,-0.0565359,0.564998,0.0314921,0.0283553,-0.0105153,0.011687
25.77,-0.897473,6.66037,0.883024,-0.0562501,0.564895,0.0316108,0.0288005,-0.0102034,0.0120549
25.78,-0.898034,6.66602,0.88334,-0.0559599,0.564794,0.0317332,0.0292456,-0.00989158,0.0124229
25.79,-0.898592,6.67167,0.883658,-0.0556652,0.564697,0.0318593,0.0296908,-0.00957973,0.0127908
25.8,-0.899147,6.67731,0.883977,-0.0553661,0.564603,0.031989,0.0301359,-0.00926788,0.0131587
25.81,-0.899699,6.68296,0.884298,-0.0550625,0.564511,0.0321225,0.0305811,-0.00895603,0.0135267
25.82,-0.900248,6.6886,0.88462,-0.0547545,0.564423,0.0322596,0.0310262,-0.00864417,0.0138946
25.83,-0.900794,6.69425,0.884943,-0.054442,0.564339,0.0324003,0.0314714,-0.00833232,0.0142625
25.84,-0.901318,6.69969,0.885256,-0.0541365,0.56426,0.0325396,0.0319005,-0.00803168,0.0146172
25.85,-0.901858,6.70533,0.885582,-0.0538205,0.56418,0.0326856,0.0313063,-0.00790226,0.0146005
25.86,-0.902394,6.71097,0.88591,-0.0535104,0.564102,0.0328316,0.0307121,-0.00777283,0.0145837
25.87,-0.902928,6.71661,0.886239,-0.0532062,0.564025,0.0329773,0.0301179,-0.00764341,0.0145669
25.88,-0.903458,6.72225,0.88657,-0.052908,0.563949,0.0331229,0.0295236,-0.00751399,0.0145501
25.89,-0.903986,6.72789,0.886901,-0.0526158,0.563874,0.0332683,0.0289294,-0.00738456,0.0145334
25.9,-0.904511,6.73353,0.887235,-0.0523294,0.563801,0.0334136,0.0283352,-0.00725514,0.0145166
25.91,-0.905033,6.73917,0.88757,-0.0520491,0.563729,0.0335586,0.027741,-0.00712572,0.0144998
25.92,-0.905552,6.7448,0.887906,-0.0517746,0.563659,0.0337036,0.0271467,-0.0069963,0.014483
25.93,-0.906068,6.75044,0.888244,-0.0515061,0.563589,0.0338483,0.0265525,-0.00686687,0.0144663
25.94,-0.906582,6.75607,0.888583,-0.0512436,0.563521,0.0339929,0.0259583,-0.00673745,0.0144495
25.95,-0.907093,6.76171,0.888924,-0.050987,0.563454,0.0341373,0.025364,-0.00660803,0.0144327
25.96,-0.907602,6.76734,0.889266,-0.0507363,0.563389,0.0342815,0.0247698,-0.0064786,0.0144159
25.97,-0.908108,6.77298,0.889609,-0.0504916,0.563325,0.0344256,0.0241756,-0.00634918,0.0143992
25.98,-0.908612,6.77861,0.889954,-0.0502528,0.563262,0.0345695,0.0235814,-0.00621976,0.0143824
25.99,-0.909113,6.78424,0.890301,-0.0500199,0.5632,0.0347133,0.0229871,-0.00609033,0.0143656
26,-0.909612,6.78987,0.890649,-0.049793,0.56314,0.0348568,0.0223929,-0.00596091,0.0143488
26.01,-0.910109,6.79551,0.890998,-0.0495721,0.563081,0.0350002,0.0217987,-0.00583149,0.0143321
26.02,-0.910603,6.80114,0.891349,-0.0493571,0.563024,0.0351435,0.0212044,-0.00570207,0.0143153
26.03,-0.911096,6.80677,0.891701,-0.049148,0.562967,0.0352866,0.0206102,-0.00557264,0.0142985
26.04,-0.911586,6.8124,0.892054,-0.0489449,0.562912,0.0354295,0.020016,-0.00544322,0.0142817
26.05,-0.912075,6.81802,0.892409,-0.0487477,0.562858,0.0355722,0.0194218,-0.0053138,0.014265
26.06,-0.912561,6.82365,0.892766,-0.0485564,0.562806,0.0357148,0.0188275,-0.00518437,0.0142482
26.07,-0.913046,6.82928,0.893124,-0.0483711,0.562755,0.0358571,0.0182333,-0.00505495,0.0142314
26.08,-0.913529,6.83491,0.893483,-0.0481918,0.562705,0.0359994,0.0176391,-0.00492553,0.0142146
26.09,-0.91401,6.84053,0.893844,-0.0480183,0.562656,0.0361414,0.0170448,-0.0047961,0.0141979
26.1,-0.914489,6.84616,0.894206,-0.0478509,0.562609,0.0362833,0.0164506,-0.00466668,0.0141811
26.11,-0.914967,6.85179,0.894569,-0.0476893,0.562563,0.0364251,0.0158564,-0.00453726,0.0141643
26.12,-0.915443,6.85741,0.894934,-0.0475337,0.562518,0.0365666,0.0152622,-0.00440784,0.0141475
26.13,-0.915918,6.86304,0.895301,-0.0473841,0.562475,0.036708,0.0146679,-0.00427841,0.0141308
