
==============================
REPLAN_ID,1
==============================
t,x,y,z,vx,vy,vz,ax,ay,az
14.15,9.83365,0.495002,1.04693,0.551131,0.0178198,-0.0300971,0.00717255,-0.0267067,-0.0164876
14.16,9.83916,0.495179,1.04663,0.551201,0.0175549,-0.0302594,0.00678418,-0.0262823,-0.0159578
14.17,9.84468,0.495353,1.04633,0.551267,0.0172942,-0.0304163,0.00639582,-0.0258579,-0.015428
14.18,9.85019,0.495525,1.04602,0.551329,0.0170377,-0.0305679,0.00600746,-0.0254335,-0.0148983
14.19,9.8557,0.495694,1.04572,0.551387,0.0167855,-0.0307143,0.00561909,-0.0250091,-0.0143685
14.2,9.86122,0.49586,1.04541,0.551441,0.0165376,-0.0308553,0.00523073,-0.0245847,-0.0138387
14.21,9.86673,0.496025,1.0451,0.551491,0.0162938,-0.030991,0.00484237,-0.0241603,-0.0133089
14.22,9.87225,0.496186,1.04479,0.551538,0.0160544,-0.0311215,0.004454,-0.0237359,-0.0127791
14.23,9.87776,0.496346,1.04448,0.55158,0.0158191,-0.0312466,0.00406564,-0.0233115,-0.0122493
14.24,9.88328,0.496503,1.04416,0.551619,0.0155881,-0.0313665,0.00367728,-0.0228871,-0.0117195
14.25,9.8888,0.496658,1.04385,0.551654,0.0153614,-0.031481,0.00328892,-0.0224627,-0.0111897
14.26,9.89431,0.49681,1.04354,0.551685,0.0151389,-0.0315903,0.00290055,-0.0220383,-0.0106599
14.27,9.89983,0.49696,1.04322,0.551712,0.0149206,-0.0316942,0.00251219,-0.0216139,-0.0101301
14.28,9.90535,0.497108,1.0429,0.551735,0.0147066,-0.0317929,0.00212383,-0.0211895,-0.00960029
14.29,9.90959,0.497221,1.04266,0.55175,0.014545,-0.0318651,0.00182536,-0.0208634,-0.00919312
14.3,9.9151,0.497365,1.04234,0.55177,0.0143376,-0.0319547,0.00204811,-0.0206137,-0.00874099
14.31,9.92062,0.497508,1.04202,0.551791,0.0141327,-0.0320399,0.00227087,-0.0203639,-0.00828885
14.32,9.92614,0.497648,1.0417,0.551815,0.0139303,-0.0321205,0.00249363,-0.0201142,-0.00783671
14.33,9.93166,0.497786,1.04138,0.551841,0.0137304,-0.0321966,0.00271638,-0.0198645,-0.00738458
14.34,9.93718,0.497923,1.04105,0.551869,0.013533,-0.0322682,0.00293914,-0.0196148,-0.00693244
14.35,9.9427,0.498057,1.04073,0.5519,0.0133381,-0.0323353,0.0031619,-0.0193651,-0.0064803
14.36,9.94822,0.498189,1.04041,0.551933,0.0131457,-0.0323978,0.00338465,-0.0191154,-0.00602816
14.37,9.95373,0.49832,1.04008,0.551968,0.0129558,-0.0324558,0.00360741,-0.0188657,-0.00557603
14.38,9.95925,0.498448,1.03976,0.552005,0.0127684,-0.0325093,0.00383017,-0.018616,-0.00512389
14.39,9.96477,0.498575,1.03943,0.552044,0.0125835,-0.0325583,0.00405292,-0.0183663,-0.00467175
14.4,9.9703,0.4987,1.03911,0.552086,0.0124011,-0.0326028,0.00427568,-0.0181165,-0.00421961
14.41,9.97582,0.498823,1.03878,0.55213,0.0122212,-0.0326427,0.00449844,-0.0178668,-0.00376748
14.42,9.98134,0.498945,1.03845,0.552176,0.0120438,-0.0326781,0.00472119,-0.0176171,-0.00331534
14.43,9.98686,0.499064,1.03813,0.552224,0.0118688,-0.032709,0.00494395,-0.0173674,-0.0028632
14.44,9.99238,0.499182,1.0378,0.552275,0.0116964,-0.0327354,0.00516671,-0.0171177,-0.00241107
14.45,9.99791,0.499298,1.03747,0.552327,0.0115265,-0.0327572,0.00538946,-0.016868,-0.00195893
14.46,10.0034,0.499412,1.03714,0.552382,0.0113591,-0.0327746,0.00561222,-0.0166183,-0.00150679
14.47,10.009,0.499525,1.03682,0.55244,0.0111941,-0.0327874,0.00583498,-0.0163686,-0.00105465
14.48,10.0145,0.499636,1.03649,0.552499,0.0110317,-0.0327957,0.00605773,-0.0161188,-0.000602516
14.49,10.02,0.499746,1.03616,0.552561,0.0108717,-0.0327994,0.00628049,-0.0158691,-0.000150378
14.5,10.0255,0.499854,1.03583,0.552625,0.0107143,-0.0327987,0.00650325,-0.0156194,0.000301759
14.51,10.0311,0.49996,1.0355,0.552691,0.0105594,-0.0327934,0.006726,-0.0153697,0.000753896
14.52,10.0366,0.500065,1.03518,0.552759,0.0104069,-0.0327836,0.00694876,-0.01512,0.00120603
14.53,10.0421,0.500168,1.03485,0.55283,0.010257,-0.0327693,0.00717151,-0.0148703,0.00165817
14.54,10.0476,0.50027,1.03452,0.552903,0.0101095,-0.0327504,0.00739427,-0.0146206,0.00211031
14.55,10.0532,0.500371,1.03419,0.552978,0.00996455,-0.0327271,0.00761703,-0.0143709,0.00256245
14.56,10.0587,0.500469,1.03387,0.553055,0.00982209,-0.0326992,0.00783978,-0.0141211,0.00301458
14.57,10.0642,0.500567,1.03354,0.553135,0.00968213,-0.0326668,0.00806254,-0.0138714,0.00346672
14.58,10.0698,0.500663,1.03321,0.553216,0.00954466,-0.0326298,0.0082853,-0.0136217,0.00391886
14.59,10.0753,0.500758,1.03289,0.5533,0.00940969,-0.0325884,0.00850805,-0.013372,0.00437099
14.6,10.0808,0.500851,1.03256,0.553386,0.00927722,-0.0325424,0.00873081,-0.0131223,0.00482313
14.61,10.0864,0.500943,1.03224,0.553475,0.00914725,-0.0324919,0.00895357,-0.0128726,0.00527527
14.62,10.0919,0.501034,1.03191,0.553566,0.00901977,-0.0324369,0.00917632,-0.0126229,0.00572741
14.63,10.0974,0.501124,1.03159,0.553658,0.00889479,-0.0323774,0.00939908,-0.0123732,0.00617954
14.64,10.103,0.501212,1.03126,0.553754,0.00877231,-0.0323133,0.00962184,-0.0121234,0.00663168
14.65,10.1085,0.501299,1.03094,0.553851,0.00865232,-0.0322447,0.00984459,-0.0118737,0.00708382
14.66,10.114,0.501385,1.03062,0.55395,0.00853483,-0.0321716,0.0100674,-0.011624,0.00753596
14.67,10.1196,0.50147,1.0303,0.554052,0.00841984,-0.032094,0.0102901,-0.0113743,0.00798809
14.68,10.1251,0.501554,1.02998,0.554156,0.00830735,-0.0320119,0.0105129,-0.0111246,0.00844023
14.69,10.1307,0.501636,1.02966,0.554262,0.00819735,-0.0319252,0.0107356,-0.0108749,0.00889237
14.7,10.1362,0.501718,1.02934,0.554371,0.00808985,-0.031834,0.0109584,-0.0106252,0.00934451
14.71,10.1418,0.501798,1.02902,0.554482,0.00798485,-0.0317383,0.0111811,-0.0103755,0.00979664
14.72,10.1473,0.501877,1.0287,0.554595,0.00788234,-0.0316381,0.0114039,-0.0101257,0.0102488
14.73,10.1528,0.501956,1.02839,0.55471,0.00778233,-0.0315334,0.0116266,-0.00987603,0.0107009
14.74,10.1584,0.502033,1.02807,0.554827,0.00768482,-0.0314241,0.0118494,-0.00962632,0.0111531
14.75,10.1639,0.502109,1.02776,0.554947,0.0075898,-0.0313103,0.0120722,-0.0093766,0.0116052
14.76,10.1695,0.502185,1.02745,0.555069,0.00749729,-0.031192,0.0122949,-0.00912689,0.0120573
14.77,10.175,0.502259,1.02714,0.555193,0.00740727,-0.0310691,0.0125177,-0.00887718,0.0125095
14.78,10.1782,0.502301,1.02696,0.555263,0.00735787,-0.0309983,0.0126426,-0.00873713,0.012763
14.79,10.1837,0.502374,1.02665,0.555388,0.00726446,-0.0308686,0.0122606,-0.00994546,0.0131639
14.8,10.1893,0.502446,1.02634,0.555508,0.00715896,-0.030735,0.0118787,-0.0111538,0.0135647
14.81,10.1948,0.502517,1.02604,0.555625,0.00704138,-0.0305974,0.0114967,-0.0123621,0.0139655
14.82,10.2004,0.502587,1.02573,0.555738,0.00691172,-0.0304557,0.0111148,-0.0135704,0.0143664
14.83,10.2059,0.502655,1.02543,0.555848,0.00676998,-0.03031,0.0107328,-0.0147788,0.0147672
14.84,10.2115,0.502722,1.02513,0.555953,0.00661615,-0.0301603,0.0103509,-0.0159871,0.015168
14.85,10.2171,0.502787,1.02483,0.556055,0.00645023,-0.0300067,0.0099689,-0.0171954,0.0155689
14.86,10.2226,0.502851,1.02453,0.556152,0.00627224,-0.029849,0.00958694,-0.0184037,0.0159697
14.87,10.2282,0.502913,1.02423,0.556246,0.00608216,-0.0296873,0.00920498,-0.0196121,0.0163705
14.88,10.2337,0.502973,1.02393,0.556336,0.00588,-0.0295216,0.00882302,-0.0208204,0.0167713
14.89,10.2393,0.50303,1.02364,0.556423,0.00566575,-0.0293518,0.00844107,-0.0220287,0.0171722
14.9,10.2449,0.503086,1.02335,0.556505,0.00543942,-0.0291781,0.00805911,-0.023237,0.017573
14.91,10.2504,0.503139,1.02305,0.556584,0.00520101,-0.0290004,0.00767715,-0.0244454,0.0179738
14.92,10.256,0.50319,1.02277,0.556659,0.00495052,-0.0288186,0.00729519,-0.0256537,0.0183747
14.93,10.2616,0.503238,1.02248,0.55673,0.00468794,-0.0286329,0.00691323,-0.026862,0.0187755
14.94,10.2671,0.503284,1.02219,0.556797,0.00441328,-0.0284431,0.00653128,-0.0280703,0.0191763
14.95,10.2727,0.503326,1.02191,0.55686,0.00412653,-0.0282494,0.00614932,-0.0292787,0.0195772
14.96,10.2783,0.503366,1.02163,0.55692,0.0038277,-0.0280516,0.00576736,-0.030487,0.019978
14.97,10.2838,0.503403,1.02135,0.556976,0.00351679,-0.0278498,0.0053854,-0.0316953,0.0203788
14.98,10.2894,0.503436,1.02107,0.557028,0.0031938,-0.027644,0.00500345,-0.0329036,0.0207797
14.99,10.295,0.503467,1.0208,0.557076,0.00285872,-0.0274342,0.00462149,-0.034112,0.0211805
15,10.3006,0.503494,1.02052,0.55712,0.00251156,-0.0272204,0.00423953,-0.0353203,0.0215813
15.01,10.3061,0.503517,1.02025,0.557161,0.00215231,-0.0270026,0.00385757,-0.0365286,0.0219821
15.02,10.3117,0.503537,1.01998,0.557197,0.00178098,-0.0267808,0.00347561,-0.0377369,0.022383
15.03,10.3173,0.503552,1.01972,0.55723,0.00139757,-0.0265549,0.00309366,-0.0389453,0.0227838
15.04,10.3228,0.503564,1.01945,0.557259,0.00100208,-0.0263251,0.0027117,-0.0401536,0.0231846
15.05,10.3284,0.503572,1.01919,0.557284,0.000594502,-0.0260912,0.00232974,-0.0413619,0.0235855
15.06,10.334,0.503576,1.01893,0.557306,0.000174841,-0.0258534,0.00194778,-0.0425702,0.0239863
15.07,10.3396,0.503576,1.01867,0.557323,-0.000256903,-0.0256115,0.00156583,-0.0437786,0.0243871
15.08,10.3451,0.503571,1.01842,0.557337,-0.00070073,-0.0253656,0.00118387,-0.0449869,0.024788
15.09,10.3507,0.503562,1.01816,0.557347,-0.00115664,-0.0251157,0.00080191,-0.0461952,0.0251888
15.1,10.3563,0.503548,1.01791,0.557353,-0.00162463,-0.0248619,0.000419952,-0.0474035,0.0255896
15.11,10.3619,0.503529,1.01767,0.557355,-0.00210471,-0.024604,3.79942e-05,-0.0486119,0.0259905
15.12,10.3674,0.503506,1.01742,0.557354,-0.00259687,-0.024342,-0.000343964,-0.0498202,0.0263913
15.13,10.373,0.503477,1.01718,0.557349,-0.00310112,-0.0240761,-0.000725921,-0.0510285,0.0267921
15.14,10.3786,0.503444,1.01694,0.557339,-0.00361744,-0.0238062,-0.00110788,-0.0522368,0.0271929
15.15,10.3842,0.503405,1.0167,0.557326,-0.00414585,-0.0235323,-0.00148984,-0.0534452,0.0275938
15.16,10.3897,0.503361,1.01647,0.55731,-0.00468635,-0.0232543,-0.00187179,-0.0546535,0.0279946
15.17,10.3953,0.503311,1.01624,0.557289,-0.00523892,-0.0229724,-0.00225375,-0.0558618,0.0283954
15.18,10.4009,0.503256,1.01601,0.557265,-0.00580358,-0.0226864,-0.00263571,-0.0570701,0.0287963
15.19,10.4064,0.503195,1.01579,0.557236,-0.00638032,-0.0223965,-0.00301767,-0.0582785,0.0291971
15.2,10.412,0.503128,1.01556,0.557204,-0.00696915,-0.0221025,-0.00339963,-0.0594868,0.0295979
15.21,10.4176,0.503056,1.01534,0.557168,-0.00757006,-0.0218045,-0.00378158,-0.0606951,0.0299988
15.22,10.4232,0.502977,1.01513,0.557129,-0.00818305,-0.0215025,-0.00416354,-0.0619034,0.0303996
15.23,10.4287,0.502892,1.01491,0.557085,-0.00880813,-0.0211965,-0.0045455,-0.0631118,0.0308004
15.24,10.4343,0.502801,1.0147,0.557038,-0.00944529,-0.0208865,-0.00492746,-0.0643201,0.0312013
15.25,10.4399,0.502703,1.0145,0.556986,-0.0100945,-0.0205725,-0.00530941,-0.0655284,0.0316021
15.26,10.4454,0.502599,1.01429,0.556931,-0.0107559,-0.0202545,-0.00569137,-0.0667367,0.0320029
15.27,10.451,0.502488,1.01409,0.556873,-0.0114293,-0.0199324,-0.00607333,-0.0679451,0.0324037
15.28,10.4531,0.502444,1.01401,0.556849,-0.0116893,-0.0198085,-0.00621903,-0.068406,0.0325566
15.29,10.4587,0.502323,1.01382,0.556789,-0.0123665,-0.0194846,-0.00590173,-0.0670305,0.0322279
15.3,10.4643,0.502196,1.01363,0.556731,-0.0130299,-0.019164,-0.00558442,-0.0656549,0.0318992
15.31,10.4698,0.502063,1.01344,0.556677,-0.0136796,-0.0188466,-0.00526711,-0.0642794,0.0315705
15.32,10.4754,0.501923,1.01325,0.556626,-0.0143155,-0.0185326,-0.00494981,-0.0629039,0.0312417
15.33,10.481,0.501777,1.01306,0.556578,-0.0149377,-0.0182218,-0.0046325,-0.0615283,0.030913
15.34,10.4865,0.501624,1.01288,0.556533,-0.0155461,-0.0179143,-0.0043152,-0.0601528,0.0305843
15.35,10.4921,0.501466,1.01271,0.556492,-0.0161407,-0.0176101,-0.00399789,-0.0587773,0.0302556
15.36,10.4977,0.501301,1.01253,0.556453,-0.0167216,-0.0173092,-0.00368059,-0.0574017,0.0299268
15.37,10.5032,0.501131,1.01236,0.556418,-0.0172888,-0.0170116,-0.00336328,-0.0560262,0.0295981
15.38,10.5088,0.500956,1.01219,0.556386,-0.0178422,-0.0167172,-0.00304598,-0.0546506,0.0292694
15.39,10.5144,0.500775,1.01203,0.556357,-0.0183818,-0.0164262,-0.00272867,-0.0532751,0.0289407
15.4,10.5199,0.500588,1.01186,0.556331,-0.0189077,-0.0161384,-0.00241137,-0.0518996,0.0286119
15.41,10.5255,0.500396,1.0117,0.556309,-0.0194198,-0.0158539,-0.00209406,-0.050524,0.0282832
15.42,10.531,0.5002,1.01155,0.556289,-0.0199181,-0.0155727,-0.00177675,-0.0491485,0.0279545
15.43,10.5366,0.499998,1.01139,0.556273,-0.0204027,-0.0152948,-0.00145945,-0.047773,0.0276257
15.44,10.5422,0.499792,1.01124,0.55626,-0.0208736,-0.0150202,-0.00114214,-0.0463974,0.027297
15.45,10.5477,0.499581,1.01109,0.55625,-0.0213307,-0.0147489,-0.000824838,-0.0450219,0.0269683
15.46,10.5533,0.499365,1.01094,0.556244,-0.021774,-0.0144809,-0.000507532,-0.0436464,0.0266396
15.47,10.5589,0.499145,1.0108,0.55624,-0.0222036,-0.0142161,-0.000190227,-0.0422708,0.0263108
15.48,10.5644,0.498921,1.01066,0.55624,-0.0226195,-0.0139546,0.000127079,-0.0408953,0.0259821
15.49,10.57,0.498693,1.01052,0.556243,-0.0230215,-0.0136965,0.000444384,-0.0395198,0.0256534
15.5,10.5755,0.498461,1.01039,0.556249,-0.0234099,-0.0134416,0.00076169,-0.0381442,0.0253247
15.51,10.5811,0.498225,1.01025,0.556258,-0.0237844,-0.01319,0.001079,-0.0367687,0.0249959
15.52,10.5867,0.497985,1.01012,0.55627,-0.0241452,-0.0129417,0.0013963,-0.0353932,0.0246672
15.53,10.5922,0.497742,1.00999,0.556286,-0.0244923,-0.0126966,0.00171361,-0.0340176,0.0243385
15.54,10.5978,0.497495,1.00987,0.556305,-0.0248256,-0.0124549,0.00203091,-0.0326421,0.0240098
15.55,10.6034,0.497245,1.00975,0.556327,-0.0251451,-0.0122164,0.00234822,-0.0312666,0.023681
15.56,10.6089,0.496992,1.00962,0.556352,-0.0254509,-0.0119813,0.00266552,-0.029891,0.0233523
15.57,10.6145,0.496736,1.00951,0.55638,-0.0257429,-0.0117494,0.00298283,-0.0285155,0.0230236
15.58,10.6201,0.496478,1.00939,0.556411,-0.0260212,-0.0115208,0.00330013,-0.02714,0.0226948
15.59,10.6256,0.496216,1.00928,0.556446,-0.0262857,-0.0112955,0.00361744,-0.0257644,0.0223661
15.6,10.6312,0.495952,1.00916,0.556484,-0.0265365,-0.0110735,0.00393474,-0.0243889,0.0220374
15.61,10.6367,0.495685,1.00905,0.556525,-0.0267735,-0.0108547,0.00425205,-0.0230134,0.0217087
15.62,10.6423,0.495417,1.00895,0.556569,-0.0269968,-0.0106393,0.00456936,-0.0216378,0.0213799
15.63,10.6479,0.495146,1.00884,0.556616,-0.0272063,-0.0104271,0.00488666,-0.0202623,0.0210512
15.64,10.6534,0.494872,1.00874,0.556666,-0.027402,-0.0102183,0.00520397,-0.0188868,0.0207225
15.65,10.659,0.494598,1.00864,0.55672,-0.027584,-0.0100127,0.00552127,-0.0175112,0.0203938
15.66,10.6646,0.494321,1.00854,0.556777,-0.0277522,-0.0098104,0.00583858,-0.0161357,0.020065
15.67,10.6701,0.494043,1.00844,0.556837,-0.0279067,-0.00961139,0.00615588,-0.0147602,0.0197363
15.68,10.6757,0.493763,1.00835,0.5569,-0.0280474,-0.00941568,0.00647319,-0.0133846,0.0194076
15.69,10.6813,0.493482,1.00825,0.556966,-0.0281744,-0.00922324,0.00679049,-0.0120091,0.0190788
15.7,10.6869,0.493199,1.00816,0.557036,-0.0282876,-0.0090341,0.0071078,-0.0106335,0.0187501
15.71,10.6924,0.492916,1.00807,0.557108,-0.0283871,-0.00884824,0.0074251,-0.00925801,0.0184214
15.72,10.6936,0.492854,1.00805,0.557125,-0.0284069,-0.0088083,0.00749404,-0.00895916,0.01835
15.73,10.6992,0.49257,1.00797,0.557198,-0.0284967,-0.00862479,0.00719501,-0.00901122,0.0183518
15.74,10.7048,0.492284,1.00788,0.557269,-0.0285871,-0.00844126,0.00689598,-0.00906328,0.0183535
15.75,10.7104,0.491998,1.0078,0.557336,-0.028678,-0.00825772,0.00659694,-0.00911534,0.0183553
15.76,10.7159,0.491711,1.00771,0.557401,-0.0287694,-0.00807415,0.00629791,-0.0091674,0.0183571
15.77,10.7215,0.491423,1.00763,0.557462,-0.0288613,-0.00789057,0.00599887,-0.00921945,0.0183589
15.78,10.7271,0.491134,1.00756,0.557521,-0.0289538,-0.00770698,0.00569984,-0.00927151,0.0183607
15.79,10.7327,0.490844,1.00748,0.557576,-0.0290468,-0.00752336,0.00540081,-0.00932357,0.0183625
15.8,10.7382,0.490553,1.00741,0.557629,-0.0291403,-0.00733973,0.00510177,-0.00937563,0.0183643
15.81,10.7438,0.490261,1.00733,0.557678,-0.0292343,-0.00715607,0.00480274,-0.00942769,0.0183661
15.82,10.7494,0.489968,1.00726,0.557725,-0.0293288,-0.0069724,0.00450371,-0.00947975,0.0183678
15.83,10.755,0.489674,1.00719,0.557768,-0.0294239,-0.00678872,0.00420467,-0.00953181,0.0183696
15.84,10.7605,0.489379,1.00713,0.557809,-0.0295195,-0.00660501,0.00390564,-0.00958386,0.0183714
15.85,10.7661,0.489084,1.00706,0.557846,-0.0296156,-0.00642129,0.00360661,-0.00963592,0.0183732
15.86,10.7717,0.488787,1.007,0.557881,-0.0297122,-0.00623755,0.00330757,-0.00968798,0.018375
15.87,10.7773,0.488489,1.00694,0.557912,-0.0298093,-0.00605379,0.00300854,-0.00974004,0.0183768
15.88,10.7829,0.488191,1.00688,0.557941,-0.029907,-0.00587001,0.0027095,-0.0097921,0.0183786
15.89,10.7884,0.487891,1.00682,0.557967,-0.0300052,-0.00568622,0.00241047,-0.00984416,0.0183804
15.9,10.794,0.487591,1.00676,0.557989,-0.0301039,-0.0055024,0.00211144,-0.00989622,0.0183821
15.91,10.7996,0.487289,1.00671,0.558009,-0.0302031,-0.00531857,0.0018124,-0.00994827,0.0183839
15.92,10.8052,0.486987,1.00666,0.558025,-0.0303028,-0.00513473,0.00151337,-0.0100003,0.0183857
15.93,10.8107,0.486683,1.00661,0.558039,-0.0304031,-0.00495086,0.00121434,-0.0100524,0.0183875
15.94,10.8163,0.486379,1.00656,0.55805,-0.0305039,-0.00476698,0.000915303,-0.0101045,0.0183893
15.95,10.8219,0.486073,1.00651,0.558057,-0.0306052,-0.00458307,0.000616269,-0.0101565,0.0183911
15.96,10.8275,0.485767,1.00647,0.558062,-0.030707,-0.00439915,0.000317235,-0.0102086,0.0183929
15.97,10.8331,0.485459,1.00642,0.558064,-0.0308094,-0.00421522,1.82016e-05,-0.0102606,0.0183947
15.98,10.8387,0.48515,1.00638,0.558062,-0.0309122,-0.00403126,-0.000280832,-0.0103127,0.0183964
15.99,10.8442,0.484841,1.00634,0.558058,-0.0310156,-0.00384729,-0.000579866,-0.0103647,0.0183982
16,10.8498,0.48453,1.00631,0.558051,-0.0311195,-0.0036633,-0.000878899,-0.0104168,0.0184
16.01,10.8554,0.484218,1.00627,0.558041,-0.0312239,-0.00347929,-0.00117793,-0.0104689,0.0184018
16.02,10.861,0.483906,1.00624,0.558027,-0.0313289,-0.00329526,-0.00147697,-0.0105209,0.0184036
16.03,10.8666,0.483592,1.0062,0.558011,-0.0314344,-0.00311122,-0.001776,-0.010573,0.0184054
16.04,10.8721,0.483277,1.00617,0.557992,-0.0315403,-0.00292715,-0.00207503,-0.010625,0.0184072
16.05,10.8777,0.482961,1.00615,0.557969,-0.0316469,-0.00274307,-0.00237407,-0.0106771,0.018409
16.06,10.8833,0.482644,1.00612,0.557944,-0.0317539,-0.00255897,-0.0026731,-0.0107292,0.0184107
16.07,10.8889,0.482326,1.00609,0.557916,-0.0318614,-0.00237486,-0.00297213,-0.0107812,0.0184125
16.08,10.8945,0.482007,1.00607,0.557885,-0.0319695,-0.00219072,-0.00327117,-0.0108333,0.0184143
16.09,10.9,0.481686,1.00605,0.557851,-0.0320781,-0.00200657,-0.0035702,-0.0108853,0.0184161
16.1,10.9056,0.481365,1.00603,0.557813,-0.0321872,-0.0018224,-0.00386924,-0.0109374,0.0184179
16.11,10.9112,0.481043,1.00601,0.557773,-0.0322969,-0.00163821,-0.00416827,-0.0109894,0.0184197
16.12,10.9168,0.480719,1.006,0.55773,-0.032407,-0.00145401,-0.0044673,-0.0110415,0.0184215
16.13,10.9223,0.480395,1.00599,0.557684,-0.0325177,-0.00126978,-0.00476634,-0.0110936,0.0184233
16.14,10.9279,0.480069,1.00597,0.557635,-0.0326289,-0.00108554,-0.00506537,-0.0111456,0.018425
16.15,10.9308,0.4799,1.00597,0.557608,-0.0326864,-0.00099054,-0.00521955,-0.0111725,0.018426
16.16,10.9364,0.479573,1.00596,0.557557,-0.0328011,-0.000803848,-0.00510678,-0.0117593,0.0189125
16.17,10.9419,0.479244,1.00595,0.557506,-0.0329216,-0.00061229,-0.00499401,-0.0123461,0.019399
16.18,10.9475,0.478915,1.00595,0.557457,-0.033048,-0.000415868,-0.00488124,-0.0129329,0.0198855
16.19,10.9531,0.478583,1.00594,0.557408,-0.0331803,-0.00021458,-0.00476847,-0.0135197,0.0203721
16.2,10.9587,0.478251,1.00594,0.557361,-0.0333184,-8.42619e-06,-0.0046557,-0.0141066,0.0208586
16.21,10.9642,0.477917,1.00594,0.557315,-0.0334624,0.000202592,-0.00454293,-0.0146934,0.0213451
16.22,10.9698,0.477582,1.00595,0.55727,-0.0336123,0.000418476,-0.00443016,-0.0152802,0.0218317
16.23,10.9754,0.477245,1.00595,0.557227,-0.033768,0.000639226,-0.00431739,-0.015867,0.0223182
16.24,10.981,0.476906,1.00596,0.557184,-0.0339296,0.00086484,-0.00420462,-0.0164538,0.0228047
16.25,10.9865,0.476566,1.00597,0.557143,-0.0340971,0.00109532,-0.00409185,-0.0170407,0.0232912
16.26,10.9921,0.476224,1.00598,0.557102,-0.0342704,0.00133066,-0.00397908,-0.0176275,0.0237778
16.27,10.9977,0.475881,1.006,0.557063,-0.0344496,0.00157087,-0.00386631,-0.0182143,0.0242643
16.28,11.0032,0.475535,1.00601,0.557025,-0.0346347,0.00181595,-0.00375354,-0.0188011,0.0247508
16.29,11.0088,0.475188,1.00603,0.556988,-0.0348256,0.00206589,-0.00364077,-0.0193879,0.0252373
16.3,11.0144,0.474839,1.00605,0.556952,-0.0350225,0.0023207,-0.003528,-0.0199748,0.0257239
16.31,11.02,0.474488,1.00608,0.556917,-0.0352251,0.00258037,-0.00341523,-0.0205616,0.0262104
16.32,11.0255,0.474134,1.00611,0.556884,-0.0354337,0.00284491,-0.00330246,-0.0211484,0.0266969
16.33,11.0311,0.473779,1.00614,0.556851,-0.0356481,0.00311431,-0.00318969,-0.0217352,0.0271835
16.34,11.0367,0.473421,1.00617,0.55682,-0.0358684,0.00338857,-0.00307692,-0.022322,0.02767
16.35,11.0422,0.473062,1.0062,0.55679,-0.0360946,0.00366771,-0.00296415,-0.0229089,0.0281565
16.36,11.0478,0.472699,1.00624,0.556761,-0.0363266,0.0039517,-0.00285138,-0.0234957,0.028643
16.37,11.0534,0.472335,1.00628,0.556733,-0.0365645,0.00424057,-0.00273861,-0.0240825,0.0291296
16.38,11.0589,0.471968,1.00633,0.556706,-0.0368082,0.0045343,-0.00262584,-0.0246693,0.0296161
16.39,11.0645,0.471599,1.00637,0.55668,-0.0370579,0.00483289,-0.00251307,-0.0252561,0.0301026
16.4,11.0701,0.471227,1.00642,0.556656,-0.0373133,0.00513635,-0.0024003,-0.025843,0.0305892
16.41,11.0756,0.470852,1.00648,0.556632,-0.0375747,0.00544467,-0.00228753,-0.0264298,0.0310757
16.42,11.0812,0.470475,1.00653,0.55661,-0.0378419,0.00575786,-0.00217476,-0.0270166,0.0315622
16.43,11.0868,0.470096,1.00659,0.556589,-0.038115,0.00607592,-0.00206199,-0.0276034,0.0320487
16.44,11.0923,0.469713,1.00665,0.556569,-0.038394,0.00639884,-0.00194922,-0.0281902,0.0325353
16.45,11.0979,0.469328,1.00672,0.55655,-0.0386788,0.00672662,-0.00183645,-0.028777,0.0330218
16.46,11.1035,0.468939,1.00679,0.556532,-0.0389696,0.00705927,-0.00172368,-0.0293639,0.0335083
16.47,11.109,0.468548,1.00686,0.556515,-0.0392661,0.00739679,-0.00161091,-0.0299507,0.0339948
16.48,11.1146,0.468154,1.00694,0.5565,-0.0395686,0.00773917,-0.00149814,-0.0305375,0.0344814
16.49,11.1202,0.467757,1.00701,0.556485,-0.0398769,0.00808642,-0.00138536,-0.0311243,0.0349679
16.5,11.1257,0.467357,1.0071,0.556472,-0.0401911,0.00843853,-0.00127259,-0.0317111,0.0354544
